zip,res,bus,oth,tot
59845,590.167343824,38.282208510000004,26.378640899,654.828193233
59846,1144.1272128,4.931498312,19.72537626,1168.7840873720002
59847,4167.1966336000005,146.3011347,233.416596,4546.914364300001
59848,151.110401,0.0,2.3980489,153.5084499
59851,126.57792576000001,0.0,4.931340378,131.50926613800002
59853,1110.544355362,50.24539884000001,14.3883428,1175.178097002
59854,210.83945899999998,3.8680530799999997,1.9294107999999999,216.63692288
59855,243.57498,5.1820540600000005,3.45222564,252.20925970000002
59856,271.0404242,0.0,7.1941714,278.23459560000003
59858,1542.5746664,35.619047598,25.696969705,1603.890683703
59859,4117.250535056,59.81595087,95.922330205,4272.988816131001
59860,12748.799128515999,1381.878636168,509.203821732,14639.881586415999
59863,100.19387972,19.0008164,10.3567257,129.55142182
59864,5246.355397822001,433.564422212,174.337579371,5854.257399405001
59865,2237.08602887,53.5477742,20.7133701,2311.3471731699997
59866,1515.480143746,30.053553710000003,52.387096776,1597.920794232
59867,50.7492194,5.414634168,1.8064536,57.970307168
59868,1583.0470656,128.2194451,18.08156418,1729.34807488
59870,9473.452558254,590.553257637,277.300358243,10341.306174134
59871,442.0835808,14.316426500000002,1.7890419000000002,458.18904919999994
59872,2017.283187249,36.097560972,88.51612896,2141.896877181
59873,2293.0462293699998,95.70552147,64.747572734,2453.499323574
59874,1655.022905822,69.3865029,16.786407755000003,1741.195816477
59875,3026.564947818,266.643742939,109.131108602,3402.3397993589997
59901,39011.096618592,4297.207366881,1867.9741949440001,45176.27818041699
59903,3719.159584,976.247647089,5.72559104,4701.132822129
59904,3159.4264365999998,854.574551142,2.86279552,4016.8637832619997
59910,428.4138342,8.63674984,1.72611282,438.77669686
59911,11452.477583284,1042.9187602,271.292348156,12766.68869164
59912,13848.78899775,990.5621248379999,360.71225881600003,15200.063381404
59913,387.94956171999996,0.0,7.15699712,395.10655883999993
59914,266.03051419999997,0.0,1.72611282,267.75662702
59915,314.399954,1.72734789,5.178346589999999,321.30564847999995
59916,249.08878918000002,14.314447679999999,0.0,263.40323686
59917,2263.173426052,176.17591454799998,37.12857159,2476.47791219
59918,16.165516752,0.0,1.6142841,17.779800851999997
59919,555.44031522,1.4314447680000002,14.31399424,571.185754228
59920,1521.730847,15.74593254,8.5884032,1546.06518274
59921,0.0,0.0,1.431399424,1.431399424
59922,1954.54671238,67.27808451,35.7849856,2057.60978249
59923,11880.04390342,1108.7768589949999,251.82857147700003,13240.649333892
59925,1211.2776500019997,24.33464124,15.74536704,1251.3576582819999
59926,147.44921184,12.88306305,1.431399424,161.763674314
59927,15.747044516,0.0,1.431399424,17.17844394
59928,317.80370342000003,4.294344327,2.86279552,324.96084326700003
59929,205.56997868,8.63674984,1.72611282,215.93284133999998
59930,882.6385414,17.779203,1.6142841,902.0320285
59931,309.2194204,10.36408734,1.72611282,321.30962056000004
59932,1266.9173566,12.88306305,18.6081792,1298.4085988499999
59933,30.714422199999998,0.0,1.6142841,32.3287063
59934,292.5966582,0.0,4.8428523,297.4395105
59935,3267.052485928,66.2679509,40.357142841,3373.677579669
59936,257.67815346,1.4314447680000002,2.86279552,261.972393748
59937,16852.175285764,1803.624677478,747.1896773120001,19402.989640554
60002,23851.4320375,2105.9433906,734.1442452,26691.5196733
60004,38685.5213875,3047.50248094,2739.20196641,44472.225834849996
60005,24785.31388645,3811.1561236999996,1819.55740404,30416.027414189997
60006,1753.22164784,643.5597733200001,3.585083853,2400.3665050130003
60007,25479.077670799998,6603.4205551,1657.689938362,33740.18816426199
60008,16474.530628139997,2466.68178944,1014.64957723,19955.86199481
60009,1918.1466280210002,559.30762348,3.585083853,2481.0393353540003
60010,35805.158196929995,4138.206806290999,1411.568180285,41354.93318350599
60011,3923.8633505360003,902.919756043,7.607794899,4834.390901478
60012,9161.6582065,544.8303012,163.4569923,9869.9455
60013,21270.937885665,1729.33358166,447.9923567,23448.263824025
60014,37831.158649950004,4727.921332731,2928.0952650179997,45487.175247699
60015,23107.583309653997,3298.97412767,959.414327329,27365.971764652997
60016,47376.2160404,2724.82253316,4768.5186862,54869.55725976
60017,1808.792806925,308.33522368,3.585083853,2120.713114458
60018,19878.81530063,4193.08050843,1554.24480461,25626.140613670002
60020,11729.350006699999,816.640815901,840.7468764,13386.737699001
60021,4388.221646874999,381.3821988,219.9599304,4989.563776075
60022,5955.2007410999995,555.71943339,163.13273277599998,6674.052907265999
60025,31163.61369342,3373.7826732,1823.14658647,36360.54295309
60026,10417.13005424,1097.1021789400002,527.044799095,12041.277032275
60029,319.094252152,0.0,3.585083853,322.67933600500004
60030,32834.434987500004,2819.9888751999997,963.4404708,36617.8643335
60031,32776.1006625,4125.392015934,1504.4961329999999,38405.988811434
60033,11205.27572214,950.4273996,914.146899869,13069.850021609
60034,2104.75835945,179.59235676,143.27745249999998,2427.62816871
60035,27691.2316125,3944.365598656,1120.3243866,32755.921597756
60037,0.0,4.022790617999999,2.0113704,6.034161017999999
60038,0.0,1.792487793,0.0,1.792487793
60039,3004.781454,972.6243909,4.035964625,3981.441809525
60040,4887.76425,522.9645792,476.6918094,5887.4206386000005
60041,8677.2610375,444.52049194,148.84051698,9270.622046420001
60042,8282.26644125,509.29444232,146.97496286,8938.53584643
60043,1529.140272504,120.10753108200001,43.023933791,1692.271737377
60044,10234.111175,1886.6983337999998,677.825874,12798.6353828
60045,18052.4808,2421.7332636,601.3967742,21075.6108378
60046,29461.3100125,2091.864313,492.78277260000004,32045.957098099996
60047,38092.300335875,3538.0638062,1117.6568235349998,42748.02096561
60048,26661.3831875,4147.517514237999,1474.3255769999998,32283.226278738
60050,27578.759346585,2562.7230408299997,1844.437680904,31985.920068319
60051,25836.92363392,2284.961321548,562.1743769,28684.059332367997
60053,18383.730649830002,1699.4319203300001,401.558081575,20484.720651735002
60055,0.0,0.0,1.792834682,1.792834682
60056,42141.7713782,3406.0482571000002,3345.12387987,48892.94351517
60060,32307.433275,3256.4642655999996,1090.156806,36654.054346599994
60061,25378.088424999998,2568.562213,1323.472797,29270.123434999998
60062,33198.461816,5627.1097959,1226.18884642,40051.76045832
60064,13227.096837500001,937.3139916000001,3672.737386794,17837.148215894
60065,881.988678025,656.10839331,3.585083853,1541.682155188
60067,30667.037892919998,3020.61315498,1674.35067604,35362.00172394
60068,29057.22568788,3355.8216321,2178.09506489,34591.14238487
60069,9294.7836125,1436.1438658,253.429695,10984.3571733
60070,13475.41884117,926.7977570200001,1168.82047864,15571.03707683
60071,4157.0353185,476.22141899999997,310.7701261,4944.0268636
60072,972.6680605500001,223.98535139999998,72.64747658,1269.30088853
60073,43659.915515124994,2132.0868226,1017.7474715999999,46809.749809324996
60074,28097.816988955,1749.5919216,3873.87153272,33721.280443275
60075,16.091457125,0.0,2.0113704,18.102827525000002
60076,24021.65860354,2991.92772491,2303.58178241,29317.168110860002
60077,21320.121410379998,3086.94042689,3502.8781086000004,27909.93994587
60078,2839.572902816,806.6918331899999,3.585083853,3649.849819859
60079,2950.75668375,553.1374576,8.045422091999999,3511.939563442
60081,8289.78929525,534.688715734,205.72839105999998,9030.206402044001
60082,0.0,1.792487793,0.0,1.792487793
60083,8295.1289375,378.1443568,30.17025846,8703.44355276
60084,15333.0505125,1796.1856948,1112.278905,18241.5151123
60085,49020.35386325,4688.585460706,3644.578379718,57353.517703674
60086,0.0,2.01142529,0.0,2.01142529
60087,21023.3646375,1301.3792708,762.3034308,23087.047339099998
60088,5346.346925000001,693.9342298,1510.5302442,7550.811399000001
60089,35272.06127186,3351.39429711,1340.026768926,39963.482337896
60090,30930.532139259998,3345.395140682,3137.607321726,37413.534601668
60091,20102.8719502,1806.98922417,729.6169673200001,22639.478141689997
60093,14606.58142606,2561.69449142,751.12864146,17919.40455894
60095,0.0,0.0,1.792834682,1.792834682
60096,5581.6770125,209.18643129999998,146.82914657999999,5937.69259038
60097,11873.8088985,328.916583,64.57554732999999,12267.30102883
60098,30112.367364115,3145.893871419,1640.621257681,34898.882493215
60099,25633.52755,1381.8362823999998,1828.3237920000001,28843.687624399998
60101,27902.7811985,4782.69891,4588.005591755999,37273.485700256
60102,27751.928157355,2880.411279973,499.35044786,31131.689885188
60103,28493.34206081,1548.91083191,1516.7603989699999,31559.01329169
60104,13079.229650629999,1039.7353369300001,1869.7532620700001,15988.71824963
60106,15153.2122777,3703.710771,1993.551156,20850.474204700004
60107,26233.790468339997,1547.24750304,1116.83295695,28897.870928329998
60108,20260.9828876,3318.223074,2199.5242308,25778.730192400002
60109,579.7946198999999,2.163352932,32.451193350000004,614.4091661819999
60110,27265.4558628,1678.7636073,951.9016716,29896.1211417
60111,216.8350479,7.4769423900000005,1.869221508,226.18121179800002
60112,6849.0039402,300.9472836,351.4139013,7501.365125100001
60113,1.897766574,0.0,1.8975048,3.7952713740000004
60115,36185.321556899995,3230.04081885,4114.163664303001,43529.526040052995
60117,0.0,20.78614263,3.779216136,24.565358766
60118,17525.8105338,3152.00724267,1806.4480016999998,22484.265778169996
60119,9318.19178313,761.4988849,395.903502,10475.594170029999
60120,33540.653192221,2912.03831792,6103.209028018,42555.900538158996
60121,3368.4314803800003,1406.1794057999998,10.81706445,4785.42795063
60122,0.0,35.90333727,5.66888652,41.57222379
60123,38841.882400122,4718.275775811,6118.128975516,49678.287151448996
60124,23505.4643622,1116.2889582,594.9367833,25216.6901037
60126,36328.931261686004,4340.3243633990005,2333.6843472,43002.93997228501
60129,218.31666192,7.4769423900000005,1.869221508,227.66282581800002
60130,16081.96788328,1285.3274606599998,5854.875795600001,23222.17113954
60131,13161.69008024,2642.3624692999997,2072.32835785,17876.38090739
60133,21911.49156691,1054.34678997,1139.4690749400002,24105.30743182
60134,26149.1559252,4270.461430208999,1566.3095232,31985.926878609
60135,5845.763701731999,401.88574619999997,392.537376,6640.186823931999
60136,6118.1169222,382.91212179999997,82.20968982,6583.23873382
60137,29843.4348373,2503.778178,2027.5632288,34374.7762441
60138,2517.03293326,572.5626933,9.448102656,3099.043729216
60139,22434.0806017,1411.571019,2418.7207608000003,26264.372381499998
60140,19609.70853836,672.513002601,339.65688059999997,20621.878421561
60141,2509.7229424539996,98.595668501,5.377918534999999,2613.6965294899996
60142,28635.41816118,1773.6777797,535.80151429,30944.89745517
60143,10232.445360535,2135.1044573990002,725.6137355999999,13093.163553534001
60144,0.0,0.0,2.16341289,2.16341289
60145,1865.73585888,69.5659952,57.9460959,1993.2479499800002
60146,1869.3791701809996,63.68848944,65.6908437,1998.7585033209996
60147,4.32669189,0.0,4.32682578,8.65351767
60148,46049.214030300005,5357.15154,3025.28601,54431.65158030001
60150,2123.49438,112.15450680000001,39.2537376,2274.9026244
60151,3704.37334482,170.42144867999997,123.12445953,3997.91925303
60152,11296.247743814,688.1017905,528.7116492,12513.061183514
60153,15839.94384375,1392.88878263,2911.29535953,20144.12798591
60154,14009.6190156,1728.1133322699998,899.91869678,16637.65104465
60155,6989.561952100001,1020.01837302,1104.28545622,9113.86578134
60156,20767.0801162,1327.7737818,552.9280036,22647.7819016
60157,2634.1889997,207.86142629999998,7.558494588,2849.608920588
60159,1079.1807828360002,344.188194044,7.170753217,1430.5397300970003
60160,14852.19070166,2301.75764359,3648.0848366,20802.033181849998
60161,1668.964479234,188.228094411,3.585083853,1860.777657498
60162,5689.89327192,937.55429103,582.61857566,7210.06613861
60163,3490.309733365,222.288175169,234.83967943500002,3947.437587969
60164,15508.28890247,907.0807931100001,957.28706456,17372.656760140002
60165,2353.761052448,340.60321845799996,509.11820880799996,3203.482479714
60168,1301.469540137,433.82142358000004,3.585083853,1738.87604757
60169,23383.44537347,1839.2548080699999,1674.35067604,26897.05085758
60171,8161.9753566,587.98903542,1772.9507284400001,10522.91512046
60172,20333.503035652,2475.418441114,1717.8973543010002,24526.818831067
60173,12908.951542109999,5942.613363500001,2527.66269722,21379.22760283
60174,33702.904813134,6212.553606998,2591.219905248,42506.67832538
60175,19150.5247476,865.3411728000001,276.9175545,20292.7834749
60176,8536.65313072,1080.9653688600001,2190.64256562,11808.2610652
60177,21266.328563400002,1799.9121413,1590.1067127,24656.3474174
60178,20153.800542516,2104.760395635,1110.9078776640001,23369.468815815002
60179,0.0,1.792487793,0.0,1.792487793
60180,1442.8580154499998,135.19886814,56.50350475,1634.56038834
60181,26714.210578899998,5204.088699,2513.1980484,34431.4973263
60183,56.248785234,41.103753821000005,10.81706445,108.16960350500001
60184,1895.6470314900002,26.728794221999998,31.876682652,1954.2525083640003
60185,21207.346215158,2892.1948894399998,959.9541558300001,25059.495260428
60186,2847.7246873,328.7982171,3.779216136,3180.3021205359996
60187,22362.3198532,3656.4671430000003,2222.1947916,28240.9817878
60188,32521.135909899996,2993.198025,2029.4576352,37543.791570099995
60189,25191.136152799998,1230.1639169999999,2365.8082452,28787.108314999998
60190,9446.4482454,614.1355533,374.145264,10434.729062700002
60191,12054.1351274,2065.385664,929.692404,15049.2131954
60192,10370.52198533,586.568216392,71.706946659,11028.797148381
60193,30080.83119067,2239.01856177,3823.76155704,36143.61130948
60194,15757.48341414,944.72665308,1283.55135909,17985.76142631
60195,6670.47594187,1141.91638283,417.69183718,8230.084161879999
60196,0.0,32.267592965,1.792834682,34.060427647
60199,0.0,0.0,1.889608068,1.889608068
60201,35310.0422324,3999.4055141999997,3683.93567513,42993.38342173
60202,27183.87802689,1719.1488842400001,6179.3074406999995,35082.33435183
60203,3112.059086058,73.498428521,112.938045768,3298.495560347
60204,4196.621843960001,939.34637701,10.755837069999998,5146.72405804
60208,0.0,5.377865192,155.961979559,161.33984475100002
60301,4210.96278824,1457.42396856,1021.82208698,6690.20884378
60302,29550.21625231,1932.4754240700001,8965.1687787,40447.86045508
60303,2237.2408801730003,595.1573793399999,3.585083853,2835.983343366
60304,14077.73850093,1063.04049093,3517.21727299,18657.99626485
60305,9818.395630550001,932.17803309,1382.14555638,12132.71922002
60401,8471.989302368002,387.637242828,273.24875860000003,9132.875303796001
60402,39761.092208500006,2642.3624692999997,7371.4663878,49774.92106560001
60403,17010.1131418,1384.0951509000001,1994.3327145,20388.5410072
60404,18278.642182300002,1314.3441003,292.06506490000004,19885.051347500004
60406,18824.71468644,1663.57814634,3357.6713806000002,23845.96421338
60407,1435.893293451,47.086994919999995,62.314870483,1545.2951588540002
60408,5552.520039245,268.09987281,191.80492758000003,6012.424839635
60409,31577.687854699998,2484.6106855,4508.56351242,38570.862052619996
60410,12688.447712905,1171.9390294,331.75854258,14192.145284885
60411,40968.891551684996,3456.2347007999997,5440.7438653,49865.870117784994
60412,2027.496328156,254.555768134,3.585083853,2285.637180143
60415,11657.66294407,1224.37644669,2056.19167469,14938.23106545
60416,8077.726725076999,566.628695748,316.752360446,8961.107781271
60417,13694.019799365,764.2936256989999,527.4647168,14985.778141863999
60418,9639.13382705,1224.37644669,1450.26976123,12313.78003497
60419,17679.21115727,1301.46025261,1272.79552202,20253.4669319
60420,4269.899947090999,386.74702945499996,228.632479194,4885.279455739999
60421,3487.46152541,198.35047848000002,95.90246379000001,3781.7144676800003
60422,7539.91629365,1005.67364892,215.120254466,8760.710197035998
60423,29958.252682099996,4429.732308670001,852.2231598999999,35240.20815067
60424,2016.9190435320002,101.0417264,97.2721737,2215.232943632
60425,7028.999548870001,636.3914294,550.349307917,8215.740286187
60426,23121.72314036,1909.17027007,3538.72894713,28569.62235756
60428,8696.17553103,794.1432132,186.437827109,9676.756571339001
60429,11808.24285901,1274.57092665,674.04611831,13756.85990397
60430,16130.347965420002,2292.7972136900003,1267.41467593,19690.55985504
60431,23239.704268499998,1259.3142241,296.5451092,24795.563601799997
60432,15272.885578599999,2238.5261976,3123.366183714,20634.777959913998
60433,13657.7993259,1057.141932,1719.7036738,16434.6449317
60434,5002.3318832,1033.1646633,8.718411856,6044.214958356
60435,42333.42196352,3945.273460168,6717.525908079,52996.221331766996
60436,15928.9674779,1754.6413962,1950.742654,19634.3515281
60437,177.59572974000002,3.742293542,0.0,181.33802328200002
60438,23713.287091910002,2330.4430736599998,2328.6767838700002,28372.406949440003
60439,18240.794587768,1833.2294941000002,909.79137748,20983.815459348
60440,42523.507368186,4367.199547185,1852.6591881000002,48743.366103471
60441,32738.5527974,2412.8983032,1211.8569827,36363.308083300006
60442,10928.856345799999,289.8969381,183.08624922,11401.839533119999
60443,18432.11073197,2296.38138565,792.36032608,21520.8524437
60444,1504.4054265,50.5208632,84.1777866,1639.1040762999999
60445,11204.10997641,772.63014518,894.5437058,12871.28382739
60446,32958.7072578,2909.8676376,967.74265,36836.3175454
60447,12449.24449537,1030.780115548,512.489459834,13992.514070751999
60448,22283.712808105,3811.865230038,950.3066258,27045.884663943
60449,8978.108695185001,749.8099917,510.0253613,10237.944048185002
60450,18373.468469692,2178.383211845,1251.443239038,21803.294920575
60451,31594.205757599997,3807.893035716,1257.6290447,36659.727838016
60452,20086.75899269,1502.23817245,1706.6240423600002,23295.6212075
60453,42520.075598,3061.84318691,5166.490512900001,50748.40929781001
60454,1048.7062762409998,507.32105753999997,3.585083853,1559.612417634
60455,12636.47360079,2305.34583368,1131.17212134,16072.991555809998
60456,3474.17617105,102.1810459,828.21116461,4404.56838156
60457,10142.88009969,781.59459321,1098.90461013,12023.37930303
60458,11370.84405847,406.93209762000004,1220.80800033,12998.58415642
60459,17487.380422719998,950.10291102,1202.87965351,19640.36298725
60460,1240.7177928,49.392636,31.093986,1321.2044148000002
60461,3938.472484037,555.71943339,202.571582714,4696.763500141
60462,32773.590736900005,4083.6657003,3149.7212938400003,40006.97773104
60463,11765.22002617,1634.89271627,851.5203575200001,14251.63309996
60464,8072.344454849999,489.39216147999997,426.655425079,8988.392041408999
60465,14020.37472381,933.97011907,2481.05602162,17435.4008645
60466,19603.5699659,1071.73932135,155.976253133,20831.285540383
60467,18902.77729211,1464.6919859700001,631.704720946,20999.173999026
60468,5696.6135289,315.8166099,313.8617608,6326.291899600001
60469,3922.3389217219997,397.96764959,421.277506544,4741.584077856
60470,487.508386725,22.19810598,13.659703200000001,523.3661959049999
60471,11153.998099889,639.9756013599999,1084.56544574,12878.539146989
60472,5308.0862352700005,277.860520321,301.168707559,5887.11546315
60473,15700.11963702,2489.9869434400002,674.04611831,18864.15269877
60474,651.1632255,1.8711447380000001,16.83555732,669.869927558
60475,9125.165313493,505.952342317,943.8026080909999,10574.920263901
60476,1921.731864091,216.910309977,120.108798985,2258.7509730529996
60477,30374.189287955003,2967.45805115,4274.20375264,37615.851091745004
60478,12812.15016822,761.87361117,154.169730388,13728.193509777999
60479,544.504599,11.22687656,0.0,555.73147556
60480,4384.8261328300005,295.787005503,362.11923163700004,5042.73236997
60481,12537.807754964,871.561959038,595.0301434,14004.399857401999
60482,10418.94327708,876.60327706,1134.76130377,12430.307857909998
60484,6206.365438551999,385.41553683300003,1095.977495729,7687.758471114
60487,17805.6663755,1050.994738514,723.1825609480001,19579.843674962
60490,14782.4597073,782.5047615,130.77584471,15695.740313510001
60491,18910.60799551,1222.7965365,269.496112453,20402.900644463
60499,874.818205885,448.16212955,3.585083853,1326.565419288
60501,8038.30531699,847.9218651200001,3138.96545677,12025.19263888
60502,16411.8665177,1984.4233364000002,889.3423439999999,19285.6321981
60503,12101.253333578,206.53325101000001,54.97328837,12362.759872958
60504,29502.74883212,2848.153193869,2872.0791309,35222.981156889
60505,38686.117015421994,3245.031466859,4653.499083108,46584.647565388994
60506,41005.370777289994,4248.8279008889995,4625.374715538,49879.57339371699
60507,6849.3793332,884.8125038999999,4.32682578,7738.518662879999
60510,27479.6640438,3435.406669214,1512.2259624,32427.296675414
60511,1551.310025867,34.613646912,30.28778046,1616.2114532389999
60512,994.8237608999999,22.405519690000002,2.240028216,1019.469308806
60513,14891.62829843,1104.27052286,2479.2643579600003,18475.16317925
60514,8340.953032000001,551.7772212,629.2420416,9521.972294800002
60515,25729.683484399997,5376.050907,2297.7840996,33403.518490999995
60516,24032.7885786,827.663916,1640.1945096,26500.6470042
60517,27835.022882496003,2141.35614663,2835.4249858,32811.804014926
60518,2868.966559,72.32274612200001,140.173673508,3081.4629786299997
60519,51.020753123999995,1.88964933,0.0,52.91040245399999
60520,2244.0085036680002,162.6237381,157.0149504,2563.6471921680004
60521,13303.833590364,2213.115691566,860.987243352,16377.936525281999
60522,1500.39195459,1173.475395,7.558494588,2681.4258441780003
60523,11230.890141455,3949.071323192,708.6076992,15888.569163847
60525,26160.2725241,3974.2922016999996,3065.46626094,33200.03098674
60526,10623.30173307,349.566461049,1545.2806312,12518.148825319
60527,27292.342648691,3396.4396193800003,2948.728224218,33637.510492289
60530,508.6797357,29.5810411,42.54216374,580.80294054
60531,1540.7797932,36.343523502,97.325228,1674.448544702
60532,29093.2502506,3510.9621330000004,2416.8263544,35021.038738
60534,8733.841114570001,933.97011907,1672.55901238,11340.37024602
60536,87.383265495,2.240551969,4.4800443,94.103861764
60537,459.38462662999996,6.188652933,8.96011893,474.533398493
60538,25685.187547735,1323.1052181250002,604.0723121760001,27612.365078036
60539,292.060432062,224.98889738,127.64136051,644.6906899520001
60540,31984.4870108,4295.166126,2348.8022088,38628.4553456
60541,2801.3093054399997,150.1173387,78.4009269,3029.8275710399994
60542,18207.247719,1719.8665431999998,778.8286404,20705.942902599996
60543,35651.739536288,3028.2265991540003,582.407681922,39262.373817363994
60544,31443.177935149997,3777.682016764,1848.4826025799998,37069.342554494
60545,11677.750551239,851.4108640970001,344.964548475,12874.125963811
60546,13487.98777222,1466.38439846,2332.2659663000004,17286.63813698
60548,9705.387362230002,875.643164666,597.631486064,11178.662012960001
60549,613.00899576,22.19810598,18.7820776,653.98917934
60550,1200.073725,44.86165434,31.776794279999997,1276.7121736200002
60551,2848.7157003099996,46.10363484,143.42671199999998,3038.2460471499994
60552,3598.2236106,84.94370097,95.9956558,3779.16296737
60553,592.651767474,20.112339940000002,12.7982502,625.562357614
60554,12984.194724695999,1395.3636034,850.2202089,15229.778536995998
60555,15489.6145167,1891.5363929999999,1147.0007592000002,18528.1516689
60556,1977.687333,57.94632207,179.4453507,2215.07900577
60557,59.764079087999995,0.0,8.537328800000001,68.301407888
60558,9585.355286,677.62146133,358.534147784,10621.510895114
60559,22734.5644978,3304.994475,2685.1528187999997,28724.7117916
60560,28946.249183982,2655.0575523519997,1561.300591617,33162.607327950995
60561,18843.765057700002,1029.857448,1139.4418284,21013.0643341
60563,33413.0194984,5797.440696,4102.372392372,43312.832586772
60564,34450.01040133,2632.5662832,1258.6765261399999,38341.25321067
60565,28856.1152659,526.59550158,1310.31864598,30693.029413459997
60566,606.5825961620001,349.5846471,3.779216136,959.946459398
60567,3703.4925501599996,1725.7484418,8.138422064,5437.379414024
60569,0.0,1.88964933,0.0,1.88964933
60585,18909.8548522,2106.0558371800003,712.7252940000001,21728.635983379998
60586,33590.9860359,963.538734129,276.9304148,34831.455184829
60598,959.94619049,379.81884479999997,1.889608068,1341.654643358
60599,0.0,1.88964933,3.779216136,5.668865466
60601,23643.395593349996,6907.0851074,1124.0054667,31674.48616745
60602,1645.660444779,6656.112707599999,1132.96964011,9434.742792489
60603,1801.622334785,4492.3898839,788.77699876,7082.789217445001
60604,1140.1297960260001,4567.6494588000005,437.411262149,6145.190516975001
60605,39192.8116866,3244.6801563,2131.48253418,44568.97437708
60606,5949.8434918,9305.6274483,1283.55135909,16539.02229919
60607,34605.3579014,5885.2746484,4304.20260809,44794.835157890004
60608,45474.3925389,5187.928186900001,9277.0704884,59939.391214200004
60609,36202.642385,3780.6986983,6333.5310381,46316.8721214
60610,59389.2294515,2792.94590918,3515.4256093299996,65697.60097001001
60611,56809.507865499996,7340.8824222,2683.6252622899997,66834.01554999
60612,29465.94259986,3942.0266177999997,7864.466649800001,41272.43586746
60613,57268.17082480001,3506.4211445,13097.237007900001,73871.8289772
60614,77616.6520506,4684.175228800001,10522.9793453,92823.8066247
60615,45848.9878938,1932.4754240700001,10125.007518600001,57906.47083647
60616,49013.061749600005,3818.3485764,4544.42020606,57375.830532060005
60617,56366.50455799999,3508.2293029999996,5840.5307761,65715.26463709999
60618,65720.6739319,5618.149366,10535.5092807,81874.3325786
60619,57615.9799332,3825.5008478000004,7366.0796866,68807.5604676
60620,54079.371202999995,3945.6027535,7796.3131694,65821.2871259
60621,27067.378459419997,1457.42396856,5702.467282299999,34227.269710279994
60622,47405.0627674,4119.5074199,10885.117898800001,62409.6880861
60623,38300.211534,3665.9810868000004,7579.3813439000005,49545.5739647
60624,26687.343436,2040.0327279100002,7012.8994514,35740.27561531
60625,59236.7538945,3925.9139164999997,12935.9287274,76098.5965384
60626,47009.038415300005,1945.02404406,12805.067018900001,61759.12947826001
60628,52275.626573300004,3013.44079293,3960.00996674,59249.07733297
60629,59152.274194000005,2981.1711909,6274.335876,68407.78126090001
60630,37896.7694521,2963.24631297,5745.5023408,46605.518105869996
60631,23541.195760550003,2703.31348327,3137.17379311,29381.68303693
60632,36206.3512499,3406.0482571000002,3133.58461068,42745.984117680004
60633,9372.01313503,559.30762348,579.02939323,10510.350151739998
60634,48278.2944033,3346.8612022,4920.8686484,56546.0242539
60636,24763.80247003,1936.05959603,2877.2361846599997,29577.098250720002
60637,47188.3002188,2138.62960185,14180.022500199999,63506.95232085
60638,38441.9725924,3370.1663562,2807.32031615,44619.45926475
60639,41496.4288856,5196.8886168,7731.7898572,54425.1073596
60640,71530.8168458,4469.0847299,10496.1043904,86496.0059661
60641,46227.2921136,3873.9193142999998,4582.091983800001,54683.303411700006
60642,22449.470772430002,3042.1222048699997,5673.7772433,31165.3702206
60643,38393.3452526,3162.2281287000005,2101.00668663,43656.580067929994
60644,31452.20459225,2011.35131597,7878.811669299999,41342.367577519995
60645,32743.0956255,1455.6278644499998,8515.2035752,42713.92706515
60646,20402.25976685,2325.06279759,1611.60731728,24338.929881719996
60647,69442.313811,5189.6961641,15067.364420700002,89699.3743958
60649,53374.686872,2282.04067968,11471.2729609,67128.00051258
60651,33442.0106111,2737.37115315,6650.819449,42830.20121325
60652,24516.4211812,1622.34409628,1066.63709892,27205.4023764
60653,31798.20047781,1631.3085443100001,7003.9411331,40433.45015522
60654,32872.081704799995,6871.2032065,2439.824337,42183.109248299996
60655,20097.5147009,715.2673212999999,734.9919583,21547.773980500002
60656,22669.98339554,950.10291102,2473.8835118700003,26093.96981843
60657,81782.9436216,5085.747141,11324.3096999,98193.0004625
60659,28736.326454809998,3904.3767397,8355.6518277,40996.35502221
60660,45510.2448996,1905.5860981100002,7885.9549035,55301.78590121
60661,18446.451676250002,2938.14907299,969.83456529,22354.43531453
60666,1303.262158172,286.823762912,35.853180574,1625.9391016579998
60668,0.0,1.792487793,0.0,1.792487793
60669,0.0,1.792487793,1.792834682,3.585322475
60670,0.0,0.0,1.792834682,1.792834682
60673,0.0,0.0,17872.898928299997,17872.898928299997
60674,0.0,0.0,14463.2341709,14463.2341709
60675,0.0,1.792487793,4150.03170668,4151.824194473
60677,0.0,5091.1314352,0.0,5091.1314352
60678,0.0,0.0,1206.46883594,1206.46883594
60682,0.0,19.718972975,28.682427356999998,48.401400331999994
60684,0.0,1.792487793,0.0,1.792487793
60685,0.0,0.0,3.585083853,3.585083853
60686,0.0,0.0,62.74335876,62.74335876
60687,0.0,0.0,1.792834682,1.792834682
60688,0.0,1.792487793,7.170753217,8.963241009999999
60689,0.0,1.792487793,21.512259651,23.304747444
60690,4657.34528376,665.07284134,3.585083853,5326.003208953
60693,0.0,0.0,2027.5074908,2027.5074908
60694,1.792618035,0.0,1848.2415879300002,1850.0342059650002
60695,0.0,0.0,360.326396955,360.326396955
60697,0.0,0.0,1.792834682,1.792834682
60699,0.0,1.792487793,290.412284978,292.204772771
60701,1.792618035,0.0,5.377918534999999,7.170536569999999
60706,17580.596560539998,1396.47295459,1640.29150117,20617.361016299998
60707,30541.55463047,1724.5251421799999,4225.32256617,36491.40233882
